0	-60.264
0.006	-60.264
0.012	-60.264
0.018	-60.264
0.024	-60.264
0.03	-60.264
0.036	-60.264
0.042	-60.264
0.048	-60.264
0.054	-60.264
0.06	-60.264
0.066	-60.264
0.072	-60.265
0.078	-60.265
0.084	-60.265
0.09	-60.265
0.096	-60.265
0.102	-60.265
0.108	-60.266
0.114	-60.266
0.12	-60.266
0.126	-60.266
0.132	-60.266
0.138	-60.267
0.144	-60.267
0.15	-60.267
0.156	-60.268
0.162	-60.268
0.168	-60.268
0.174	-60.268
0.18	-60.269
0.186	-60.269
0.192	-60.269
0.198	-60.27
0.204	-60.27
0.21	-60.271
0.216	-60.271
0.222	-60.271
0.228	-60.272
0.234	-60.272
0.24	-60.273
0.246	-60.273
0.252	-60.273
0.258	-60.274
0.264	-60.274
0.27	-60.275
0.276	-60.275
0.282	-60.276
0.288	-60.276
0.294	-60.277
0.3	-60.278
0.306	-60.278
0.312	-60.279
0.318	-60.279
0.324	-60.28
0.33	-60.28
0.336	-60.281
0.342	-60.282
0.348	-60.282
0.354	-60.283
0.36	-60.284
0.366	-60.284
0.372	-60.285
0.378	-60.286
0.384	-60.286
0.39	-60.287
0.396	-60.288
0.402	-60.288
0.408	-60.289
0.414	-60.29
0.42	-60.291
0.426	-60.291
0.432	-60.292
0.438	-60.293
0.444	-60.294
0.45	-60.295
0.456	-60.295
0.462	-60.296
0.468	-60.297
0.474	-60.298
0.48	-60.299
0.486	-60.3
0.492	-60.301
0.498	-60.301
0.504	-60.302
0.51	-60.303
0.516	-60.304
0.522	-60.305
0.528	-60.306
0.534	-60.307
0.54	-60.308
0.546	-60.309
0.552	-60.31
0.558	-60.311
0.564	-60.312
0.57	-60.313
0.576	-60.314
0.582	-60.315
0.588	-60.316
0.594	-60.317
0.6	-60.318
0.606	-60.32
0.612	-60.321
0.618	-60.322
0.624	-60.323
0.63	-60.324
0.636	-60.325
0.642	-60.326
0.648	-60.328
0.654	-60.329
0.66	-60.33
0.666	-60.331
0.672	-60.332
0.678	-60.334
0.684	-60.335
0.69	-60.336
0.696	-60.337
0.702	-60.339
0.708	-60.34
0.714	-60.341
0.72	-60.342
0.726	-60.344
0.732	-60.345
0.738	-60.346
0.744	-60.348
0.75	-60.349
0.756	-60.35
0.762	-60.352
0.768	-60.353
0.774	-60.355
0.78	-60.356
0.786	-60.357
0.792	-60.359
0.798	-60.36
0.804	-60.362
0.81	-60.363
0.816	-60.365
0.822	-60.366
0.828	-60.368
0.834	-60.369
0.84	-60.371
0.846	-60.372
0.852	-60.374
0.858	-60.375
0.864	-60.377
0.87	-60.378
0.876	-60.38
0.882	-60.382
0.888	-60.383
0.894	-60.385
0.9	-60.386
0.906	-60.388
0.912	-60.39
0.918	-60.391
0.924	-60.393
0.93	-60.395
0.936	-60.396
0.942	-60.398
0.948	-60.4
0.954	-60.401
0.96	-60.403
0.966	-60.405
0.972	-60.407
0.978	-60.408
0.984	-60.41
0.99	-60.412
0.996	-60.414
1.002	-60.416
1.008	-60.417
1.014	-60.419
1.02	-60.421
1.026	-60.423
1.032	-60.425
1.038	-60.427
1.044	-60.428
1.05	-60.43
1.056	-60.432
1.062	-60.434
1.068	-60.436
1.074	-60.438
1.08	-60.44
1.086	-60.442
1.092	-60.444
1.098	-60.446
1.104	-60.448
1.11	-60.45
1.116	-60.452
1.122	-60.454
1.128	-60.456
1.134	-60.458
1.14	-60.46
1.146	-60.462
1.152	-60.464
1.158	-60.466
1.164	-60.468
1.17	-60.47
1.176	-60.472
1.182	-60.474
1.188	-60.477
1.194	-60.479
1.2	-60.481
1.206	-60.483
1.212	-60.485
1.218	-60.487
1.224	-60.489
1.23	-60.492
1.236	-60.494
1.242	-60.496
1.248	-60.498
1.254	-60.501
1.26	-60.503
1.266	-60.505
1.272	-60.507
1.278	-60.51
1.284	-60.512
1.29	-60.514
1.296	-60.516
1.302	-60.519
1.308	-60.521
1.314	-60.523
1.32	-60.526
1.326	-60.528
1.332	-60.53
1.338	-60.533
1.344	-60.535
1.35	-60.538
1.356	-60.54
1.362	-60.542
1.368	-60.545
1.374	-60.547
1.38	-60.55
1.386	-60.552
1.392	-60.555
1.398	-60.557
1.404	-60.56
1.41	-60.562
1.416	-60.565
1.422	-60.567
1.428	-60.57
1.434	-60.572
1.44	-60.575
1.446	-60.577
1.452	-60.58
1.458	-60.583
1.464	-60.585
1.47	-60.588
1.476	-60.59
1.482	-60.593
1.488	-60.596
1.494	-60.598
1.5	-60.601
1.506	-60.603
1.512	-60.606
1.518	-60.609
1.524	-60.611
1.53	-60.614
1.536	-60.617
1.542	-60.62
1.548	-60.622
1.554	-60.625
1.56	-60.628
1.566	-60.631
1.572	-60.633
1.578	-60.636
1.584	-60.639
1.59	-60.642
1.596	-60.644
1.602	-60.647
1.608	-60.65
1.614	-60.653
1.62	-60.656
1.626	-60.659
1.632	-60.661
1.638	-60.664
1.644	-60.667
1.65	-60.67
1.656	-60.673
1.662	-60.676
1.668	-60.679
1.674	-60.682
1.68	-60.685
1.686	-60.688
1.692	-60.691
1.698	-60.694
1.704	-60.697
1.71	-60.7
1.716	-60.703
1.722	-60.706
1.728	-60.709
1.734	-60.712
1.74	-60.715
1.746	-60.718
1.752	-60.721
1.758	-60.724
1.764	-60.727
1.77	-60.73
1.776	-60.733
1.782	-60.736
1.788	-60.739
1.794	-60.742
1.8	-60.745
1.806	-60.749
1.812	-60.752
1.818	-60.755
1.824	-60.758
1.83	-60.761
1.836	-60.764
1.842	-60.767
1.848	-60.771
1.854	-60.774
1.86	-60.777
1.866	-60.78
1.872	-60.784
1.878	-60.787
1.884	-60.79
1.89	-60.793
1.896	-60.797
1.902	-60.8
1.908	-60.803
1.914	-60.806
1.92	-60.81
1.926	-60.813
1.932	-60.816
1.938	-60.82
1.944	-60.823
1.95	-60.826
1.956	-60.83
1.962	-60.833
1.968	-60.836
1.974	-60.84
1.98	-60.843
1.986	-60.847
1.992	-60.85
1.998	-60.853
2.004	-60.857
2.01	-60.86
2.016	-60.864
2.022	-60.867
2.028	-60.871
2.034	-60.874
2.04	-60.878
2.046	-60.881
2.052	-60.885
2.058	-60.888
2.064	-60.892
2.07	-60.895
2.076	-60.899
2.082	-60.902
2.088	-60.906
2.094	-60.909
2.1	-60.913
2.106	-60.916
2.112	-60.92
2.118	-60.924
2.124	-60.927
2.13	-60.931
2.136	-60.934
2.142	-60.938
2.148	-60.942
2.154	-60.945
2.16	-60.949
2.166	-60.953
2.172	-60.956
2.178	-60.96
2.184	-60.964
2.19	-60.967
2.196	-60.971
2.202	-60.975
2.208	-60.978
2.214	-60.982
2.22	-60.986
2.226	-60.99
2.232	-60.993
2.238	-60.997
2.244	-61.001
2.25	-61.005
2.256	-61.008
2.262	-61.012
2.268	-61.016
2.274	-61.02
2.28	-61.024
2.286	-61.027
2.292	-61.031
2.298	-61.035
2.304	-61.039
2.31	-61.043
2.316	-61.047
2.322	-61.05
2.328	-61.054
2.334	-61.058
2.34	-61.062
2.346	-61.066
2.352	-61.07
2.358	-61.074
2.364	-61.078
2.37	-61.082
2.376	-61.086
2.382	-61.09
2.388	-61.093
2.394	-61.097
2.4	-61.101
2.406	-61.105
2.412	-61.109
2.418	-61.113
2.424	-61.117
2.43	-61.121
2.436	-61.125
2.442	-61.129
2.448	-61.133
2.454	-61.137
2.46	-61.141
2.466	-61.145
2.472	-61.149
2.478	-61.153
2.484	-61.158
2.49	-61.162
2.496	-61.166
2.502	-61.17
2.508	-61.174
2.514	-61.178
2.52	-61.182
2.526	-61.186
2.532	-61.19
2.538	-61.194
2.544	-61.198
2.55	-61.203
2.556	-61.207
2.562	-61.211
2.568	-61.215
2.574	-61.219
2.58	-61.223
2.586	-61.228
2.592	-61.232
2.598	-61.236
2.604	-61.24
2.61	-61.244
2.616	-61.249
2.622	-61.253
2.628	-61.257
2.634	-61.261
2.64	-61.265
2.646	-61.27
2.652	-61.274
2.658	-61.278
2.664	-61.282
2.67	-61.287
2.676	-61.291
2.682	-61.295
2.688	-61.299
2.694	-61.304
2.7	-61.308
2.706	-61.312
2.712	-61.317
2.718	-61.321
2.724	-61.325
2.73	-61.33
2.736	-61.334
2.742	-61.338
