0.	-35.59765874764903
0.03	-45.78065625243909
0.06	-48.58318653518217
0.09	-50.33264226709151
0.12	-51.59894621684977
0.15	-52.582441727164735
0.18	-53.38926562861065
0.21	-54.07640725664439
0.24	-54.674276826746386
0.27	-55.20348408908569
0.3	-55.67884314899345
0.33	-56.110415510396564
0.36	-56.50569562552552
0.39	-56.8705069551812
0.42	-57.20928954435312
0.45	-57.52558245007453
0.48	-57.82225903885713
0.51	-58.101651210945995
0.54	-58.3656987813454
0.57	-58.61602835330161
0.6	-58.85401262207398
0.63	-59.080826096255734
0.66	-59.29747861928762
0.69	-59.50484497019379
0.72	-59.703688921620056
0.75	-59.89468030064283
0.78	-60.07841030295389
0.81	-60.255403211456766
0.84	-60.426125836263395
0.87	-60.5909960413826
0.9	-60.75038934912435
0.93	-60.90464390770879
0.96	-61.05406569747466
0.99	-61.19893289912327
1.02	-61.339497952998386
1.05	-61.47599199423527
1.08	-61.60862633578587
1.11	-61.73759465422816
1.14	-61.86307578794215
1.17	-61.98523361365769
1.2	-62.10422075902439
1.23	-62.22017720101817
1.26	-62.33323410799456
1.29	-62.443512172840016
1.32	-62.55112464754056
1.35	-62.656176758149314
1.38	-62.75876642143813
1.41	-62.85898641023707
1.44	-62.956921792787966
1.47	-63.05265431455935
1.5	-63.146259491430314
1.53	-63.23780826070368
1.56	-63.3273688926089
1.59	-63.41500380886476
1.62	-63.50077292813594
1.65	-63.58473366468421
1.68	-63.66693845073346
1.71	-63.74743806089523
1.74	-63.82628145576766
1.77	-63.9035133180574
1.8	-63.97917659972164
1.83	-64.0533135394994
1.86	-64.12596302489894
1.89	-64.19716141232288
1.92	-64.26694489739178
1.95	-64.33534815029486
1.98	-64.40240278973933
2.01	-64.46813920657229
2.04	-64.53258787064534
2.07	-64.59577770116412
2.1	-64.65773510269814
2.13	-64.71848554952413
2.16	-64.7780547283366
2.19	-64.83646740434773
2.22	-64.8937462467354
2.25	-64.94991264160393
2.28	-65.00498809393649
2.31	-65.0589940761819
2.34	-65.11195078273717
2.37	-65.16387675431706
2.4	-65.2147898516729
2.43	-65.26470818674704
2.46	-65.31364985630341
2.49	-65.36163197633644
2.52	-65.40867030684679
2.55	-65.4547798850521
2.58	-65.49997586547589
2.61	-65.54427364514507
2.64	-65.5876882478527
2.67	-65.63023370975053
2.7	-65.67192310190273
2.73	-65.71276912011685
2.76	-65.75278464602906
2.79	-65.79198278668918
2.82	-65.83037642837719
2.85	-65.86797775556693
2.88	-65.90479815376133
2.91	-65.9408485445953
2.94	-65.9761398540783
2.97	-66.01068325451885
3.	-66.04449003682389
3.03	-66.07757125327082
3.06	-66.10993741079834
3.09	-66.14159842310742
3.12	-66.17256383227641
3.15	-66.20284313676954
3.18	-66.23244601759077
3.21	-66.26138234274985
3.24	-66.28966197582642
3.27	-66.31729452256495
3.3	-66.34428916587729
3.33	-66.37065467190868
3.36	-66.39639954921542
3.39	-66.42153226745907
3.42	-66.44606142473836
3.45	-66.46999579167083
3.48	-66.49334422711317
3.51	-66.51611551928711
3.54	-66.53831823208903
3.57	-66.55996062383983
3.6	-66.58105066667245
3.63	-66.60159614993924
3.66	-66.6216048195305
3.69	-66.64108449698841
3.72	-66.66004313687887
3.75	-66.67848880872991
3.78	-66.69642961858523
3.81	-66.7138736044279
3.84	-66.73082864436542
3.87	-66.74730240735283
3.9	-66.76330235874366
3.93	-66.77883581403971
3.96	-66.7939100200971
3.99	-66.80853223727819
4.02	-66.82270979890515
4.05	-66.83645013369029
4.08	-66.84976074886647
4.11	-66.86264918267949
4.14	-66.87512294202782
4.17	-66.88718944297344
4.2	-66.89885596901763
4.23	-66.91012965583991
4.26	-66.92101750376045
4.29	-66.9315264124504
4.32	-66.94166322789152
4.35	-66.95143478997107
4.38	-66.96084797027025
4.41	-66.96990969290218
4.44	-66.97862693565301
4.47	-66.98700671300976
4.5	-66.99505604614872
4.53	-67.0027819269206
4.56	-67.01019128323578
4.59	-67.01729095215197
4.62	-67.02408766482294
4.65	-67.03058804487758
4.68	-67.03679861922772
4.71	-67.04272583828117
4.74	-67.0483761012636
4.77	-67.05375578198156
4.8	-67.05887125078588
4.83	-67.06372888956633
4.86	-67.06833509802324
4.89	-67.07269629097011
4.92	-67.07681888779712
4.95	-67.0807092962285
4.98	-67.08437389310336
5.01	-67.08781900503408
5.04	-67.09105089150776
5.07	-67.09407573240163
5.1	-67.09689962109697
5.13	-67.09952856352314
5.16	-67.10196848269283
5.19	-67.10422522764306
5.22	-67.106304585285
5.25	-67.10821229346463
5.28	-67.10995405358167
5.31	-67.11153554132555
5.34	-67.11296241444674
5.37	-67.11424031693186
5.4	-67.11537487938257
5.43	-67.11637171584613
5.46	-67.11723641767504
5.49	-67.1179745452425
5.52	-67.11859161848514
5.55	-67.1190931072475
5.58	-67.11948442234907
5.61	-67.1197709081124
5.64	-67.11995783691
5.67	-67.12005040603333
5.7	-67.12005373695537
5.73	-67.11997287684798
5.76	-67.11981280203338
5.79	-67.11957842291146
5.82	-67.11927458983375
5.85	-67.11890609937315
5.88	-67.1184777004437
5.91	-67.11799409981246
5.94	-67.1174599666216
5.97	-67.11687993564908
6.	-67.11625860917619
6.03	-67.11560055742525
6.06	-67.1149103176464
6.09	-67.11419239203414
6.12	-67.113451244696
6.15	-67.11269129796713
6.18	-67.11191692836417
6.21	-67.11113246247967
6.24	-67.11034217309701
6.27	-67.10955027575571
6.3	-67.10876092596584
6.33	-67.10797821719898
6.36	-67.1072061797304
6.39	-67.10644878035635
6.42	-67.10570992294295
6.45	-67.10499344973275
